0,dividend
2002-03-04,1.363
2002-03-01,1.39
2002-02-28,1.421
2002-02-27,1.418
2002-02-26,1.419
2002-02-25,1.419
2002-02-22,1.444
2002-02-21,1.456
2002-02-20,1.434
2002-02-19,1.453
2002-02-15,1.425
2002-02-14,1.41
2002-02-13,1.407
2002-02-12,1.421
2002-02-11,1.416
2002-02-08,1.436
2002-02-07,1.457
2002-02-06,1.453
2002-02-05,1.444
2002-02-04,1.438
2002-02-01,1.403
2002-01-31,1.393
2002-01-30,1.413
2002-01-29,1.43
2002-01-28,1.389
2002-01-25,1.389
2002-01-24,1.39
2002-01-23,1.395
2002-01-22,1.406
2002-01-18,1.396
2002-01-17,1.382
2002-01-16,1.396
2002-01-15,1.373
2002-01-14,1.383
2002-01-11,1.374
2002-01-10,1.361
2002-01-09,1.363
2002-01-08,1.356
2002-01-07,1.351
2002-01-04,1.342
2002-01-03,1.351
2002-01-02,1.363
2001-12-31,1.371
2001-12-28,1.356
2001-12-27,1.36
2001-12-26,1.369
2001-12-24,1.375
2001-12-21,1.375
2001-12-20,1.381
2001-12-19,1.369
2001-12-18,1.377
2001-12-17,1.388
2001-12-14,1.401
2001-12-13,1.406
2001-12-12,1.384
2001-12-11,1.385
2001-12-10,1.381
2001-12-07,1.359
2001-12-06,1.349
2001-12-05,1.345
2001-12-04,1.375
2001-12-03,1.393
2001-11-30,1.381
2001-11-29,1.38
2001-11-28,1.395
2001-11-27,1.369
2001-11-26,1.36
2001-11-23,1.368
2001-11-21,1.384
2001-11-20,1.377
2001-11-19,1.367
2001-11-16,1.382
2001-11-15,1.378
2001-11-14,1.379
2001-11-13,1.382
2001-11-12,1.407
2001-11-09,1.405
2001-11-08,1.407
2001-11-07,1.411
2001-11-06,1.407
2001-11-05,1.427
2001-11-02,1.448
2001-11-01,1.452
2001-10-31,1.485
2001-10-30,1.485
2001-10-29,1.46
2001-10-26,1.425
2001-10-25,1.431
2001-10-24,1.45
2001-10-23,1.451
2001-10-22,1.444
2001-10-19,1.466
2001-10-18,1.473
2001-10-17,1.461
2001-10-16,1.434
2001-10-15,1.444
2001-10-12,1.442
2001-10-11,1.434
2001-10-10,1.456
2001-10-09,1.489
2001-10-08,1.481
2001-10-05,1.469
2001-10-04,1.472
2001-10-03,1.468
2001-10-02,1.497
2001-10-01,1.516
2001-09-28,1.51
2001-09-27,1.543
2001-09-26,1.561
2001-09-25,1.553
2001-09-24,1.567
2001-09-21,1.628
2001-09-20,1.597
2001-09-19,1.547
2001-09-18,1.522
2001-09-17,1.513
2001-09-10,1.439
2001-09-07,1.448
2001-09-06,1.421
2001-09-05,1.389
2001-09-04,1.388
2001-08-31,1.387
2001-08-30,1.391
2001-08-29,1.368
2001-08-28,1.353
2001-08-27,1.332
2001-08-24,1.326
2001-08-23,1.352
2001-08-22,1.348
2001-08-21,1.358
2001-08-20,1.341
2001-08-17,1.352
2001-08-16,1.329
2001-08-15,1.334
2001-08-14,1.324
2001-08-13,1.319
2001-08-10,1.32
2001-08-09,1.327
2001-08-08,1.327
2001-08-07,1.304
2001-08-06,1.309
2001-08-03,1.294
2001-08-02,1.287
2001-08-01,1.292
2001-07-31,1.297
2001-07-30,1.303
2001-07-27,1.301
2001-07-26,1.304
2001-07-25,1.318
2001-07-24,1.339
2001-07-23,1.317
2001-07-20,1.296
2001-07-19,1.291
2001-07-18,1.299
2001-07-17,1.292
2001-07-16,1.305
2001-07-13,1.291
2001-07-12,1.299
2001-07-11,1.329
2001-07-10,1.328
2001-07-09,1.309
2001-07-06,1.318
2001-07-05,1.287
2001-07-03,1.271
2001-07-02,1.269
2001-06-29,1.289
2001-06-28,1.287
2001-06-27,1.303
2001-06-26,1.297
2001-06-25,1.295
2001-06-22,1.288
2001-06-21,1.276
2001-06-20,1.29
2001-06-19,1.301
2001-06-18,1.306
2001-06-15,1.299
2001-06-14,1.294
2001-06-13,1.271
2001-06-12,1.257
2001-06-11,1.258
2001-06-08,1.247
2001-06-07,1.236
2001-06-06,1.242
2001-06-05,1.229
2001-06-04,1.245
2001-06-01,1.252
2001-05-31,1.257
2001-05-30,1.272
2001-05-29,1.252
2001-05-25,1.243
2001-05-24,1.228
2001-05-23,1.232
2001-05-22,1.213
2001-05-21,1.21
2001-05-18,1.229
2001-05-17,1.232
2001-05-16,1.236
2001-05-15,1.271
2001-05-14,1.271
2001-05-11,1.275
2001-05-10,1.265
2001-05-09,1.265
2001-05-08,1.259
2001-05-07,1.257
2001-05-04,1.254
2001-05-03,1.272
2001-05-02,1.253
2001-05-01,1.254
2001-04-30,1.271
2001-04-27,1.274
2001-04-26,1.294
2001-04-25,1.3
2001-04-24,1.32
2001-04-23,1.304
2001-04-20,1.285
2001-04-19,1.274
2001-04-18,1.29
2001-04-17,1.34
2001-04-16,1.354
2001-04-12,1.349
2001-04-11,1.37
2001-04-10,1.367
2001-04-09,1.404
2001-04-06,1.415
2001-04-05,1.387
2001-04-04,1.448
2001-04-03,1.443
2001-04-02,1.394
2001-03-30,1.385
2001-03-29,1.4
2001-03-28,1.393
2001-03-27,1.359
2001-03-26,1.394
2001-03-23,1.41
2001-03-22,1.438
2001-03-21,1.432
2001-03-20,1.406
2001-03-19,1.373
2001-03-16,1.397
2001-03-15,1.369
2001-03-14,1.377
2001-03-13,1.342
2001-03-12,1.362
2001-03-09,1.303
2001-03-08,1.271
2001-03-07,1.273
2001-03-06,1.282
2001-03-05,1.294
2001-03-02,1.302
2001-03-01,1.295
2001-02-28,1.296
2001-02-27,1.285
2001-02-26,1.276
2001-02-23,1.298
2001-02-22,1.291
2001-02-21,1.288
2001-02-20,1.264
2001-02-16,1.242
2001-02-15,1.219
2001-02-14,1.229
2001-02-13,1.226
2001-02-12,1.216
2001-02-09,1.23
2001-02-08,1.213
2001-02-07,1.206
2001-02-06,1.196
2001-02-05,1.194
2001-02-02,1.198
2001-02-01,1.177
2001-01-31,1.184
2001-01-30,1.184
2001-01-29,1.193
2001-01-26,1.201
2001-01-25,1.199
2001-01-24,1.193
2001-01-23,1.196
2001-01-22,1.212
2001-01-19,1.212
2001-01-18,1.207
2001-01-17,1.224
2001-01-16,1.226
2001-01-12,1.234
2001-01-11,1.226
2001-01-10,1.239
2001-01-09,1.251
2001-01-08,1.256
2001-01-05,1.253
2001-01-04,1.22
2001-01-03,1.207
2001-01-02,1.268
2000-12-29,1.235
2000-12-28,1.222
2000-12-27,1.227
2000-12-26,1.239
2000-12-22,1.248
2000-12-21,1.279
2000-12-20,1.289
2000-12-19,1.248
2000-12-18,1.232
2000-12-15,1.242
2000-12-14,1.216
2000-12-13,1.199
2000-12-12,1.189
2000-12-11,1.181
2000-12-08,1.19
2000-12-07,1.213
2000-12-06,1.206
2000-12-05,1.184
2000-12-04,1.23
2000-12-01,1.239
2000-11-30,1.24
2000-11-29,1.216
2000-11-28,1.221
2000-11-27,1.21
2000-11-24,1.216
2000-11-22,1.234
2000-11-21,1.211
2000-11-20,1.216
2000-11-17,1.193
2000-11-16,1.189
2000-11-15,1.174
2000-11-14,1.18
2000-11-13,1.208
2000-11-10,1.195
2000-11-09,1.166
2000-11-08,1.158
2000-11-07,1.14
2000-11-06,1.14
2000-11-03,1.144
2000-11-02,1.143
2000-11-01,1.148
2000-10-31,1.142
2000-10-30,1.169
2000-10-27,1.185
2000-10-26,1.198
2000-10-25,1.198
2000-10-24,1.169
2000-10-23,1.171
2000-10-20,1.17
2000-10-19,1.177
2000-10-18,1.218
2000-10-17,1.211
2000-10-16,1.189
2000-10-13,1.19
2000-10-12,1.23
2000-10-11,1.198
2000-10-10,1.179
2000-10-09,1.166
2000-10-06,1.16
2000-10-05,1.138
2000-10-04,1.14
2000-10-03,1.146
2000-10-02,1.138
2000-09-29,1.147
2000-09-28,1.129
2000-09-27,1.155
2000-09-26,1.154
2000-09-25,1.145
2000-09-22,1.137
2000-09-21,1.137
2000-09-20,1.135
2000-09-19,1.128
2000-09-18,1.14
2000-09-15,1.124
2000-09-14,1.112
2000-09-13,1.109
2000-09-12,1.111
2000-09-11,1.106
2000-09-08,1.102
2000-09-07,1.096
2000-09-06,1.104
2000-09-05,1.093
2000-09-01,1.083
2000-08-31,1.085
2000-08-30,1.103
2000-08-29,1.098
2000-08-28,1.095
2000-08-25,1.101
2000-08-24,1.099
2000-08-23,1.101
2000-08-22,1.107
2000-08-21,1.106
2000-08-18,1.111
2000-08-17,1.108
2000-08-16,1.12
2000-08-15,1.117
2000-08-14,1.112
2000-08-11,1.126
2000-08-10,1.135
2000-08-09,1.126
2000-08-08,1.118
2000-08-07,1.121
2000-08-04,1.133
2000-08-03,1.141
2000-08-02,1.152
2000-08-01,1.153
2000-07-31,1.159
2000-07-28,1.176
2000-07-27,1.152
2000-07-26,1.15
2000-07-25,1.133
2000-07-24,1.14
2000-07-21,1.128
2000-07-20,1.117
2000-07-19,1.127
2000-07-18,1.118
2000-07-17,1.106
2000-07-14,1.106
2000-07-13,1.116
2000-07-12,1.119
2000-07-11,1.128
2000-07-10,1.132
2000-07-07,1.129
2000-07-06,1.146
2000-07-05,1.155
2000-07-03,1.136
2000-06-30,1.148
2000-06-29,1.159
2000-06-28,1.149
2000-06-27,1.153
2000-06-26,1.149
2000-06-23,1.16
2000-06-22,1.151
2000-06-21,1.13
2000-06-20,1.133
2000-06-19,1.125
2000-06-16,1.142
2000-06-15,1.131
2000-06-14,1.137
2000-06-13,1.138
2000-06-12,1.156
2000-06-09,1.148
2000-06-08,1.144
2000-06-07,1.136
2000-06-06,1.147
2000-06-05,1.139
2000-06-02,1.132
2000-06-01,1.154
2000-05-31,1.177
2000-05-30,1.177
2000-05-26,1.215
2000-05-25,1.212
2000-05-24,1.197
2000-05-23,1.218
2000-05-22,1.195
2000-05-19,1.19
2000-05-18,1.165
2000-05-17,1.156
2000-05-16,1.142
2000-05-15,1.153
2000-05-12,1.178
2000-05-11,1.189
2000-05-10,1.21
2000-05-09,1.185
2000-05-08,1.175
2000-05-05,1.168
2000-05-04,1.188
2000-05-03,1.183
2000-05-02,1.157
2000-05-01,1.14
2000-04-28,1.154
2000-04-27,1.144
2000-04-26,1.147
2000-04-25,1.134
2000-04-24,1.172
2000-04-20,1.168
2000-04-19,1.174
2000-04-18,1.163
2000-04-17,1.196
2000-04-14,1.235
2000-04-13,1.163
2000-04-12,1.142
2000-04-11,1.117
2000-04-10,1.114
2000-04-07,1.105
2000-04-06,1.116
2000-04-05,1.127
2000-04-04,1.121
2000-04-03,1.113
2000-03-31,1.118
2000-03-30,1.125
2000-03-29,1.11
2000-03-28,1.11
2000-03-27,1.099
2000-03-24,1.096
2000-03-23,1.096
2000-03-22,1.116
2000-03-21,1.121
2000-03-20,1.149
2000-03-17,1.143
2000-03-16,1.148
2000-03-15,1.202
2000-03-14,1.232
2000-03-13,1.21
2000-03-10,1.2
2000-03-09,1.194
2000-03-08,1.225
2000-03-07,1.235
2000-03-06,1.203
2000-03-03,1.188
2000-03-02,1.211
2000-03-01,1.214
2000-02-29,1.225
2000-02-28,1.24
2000-02-25,1.253
2000-02-24,1.235
2000-02-23,1.228
2000-02-22,1.236
2000-02-18,1.241
2000-02-17,1.204
2000-02-16,1.204
2000-02-15,1.192
2000-02-14,1.202
2000-02-11,1.205
2000-02-10,1.179
2000-02-09,1.184
2000-02-08,1.159
2000-02-07,1.173
2000-02-04,1.173
2000-02-03,1.173
2000-02-02,1.186
2000-02-01,1.186
2000-01-31,1.198
2000-01-28,1.227
2000-01-27,1.193
2000-01-26,1.189
2000-01-25,1.184
2000-01-24,1.191
2000-01-21,1.158
2000-01-20,1.155
2000-01-19,1.146
2000-01-18,1.147
2000-01-14,1.139
2000-01-13,1.151
2000-01-12,1.165
2000-01-11,1.16
2000-01-10,1.145
2000-01-07,1.158
2000-01-06,1.189
2000-01-05,1.19
2000-01-04,1.193
2000-01-03,1.147
1999-12-31,1.136
1999-12-30,1.138
1999-12-29,1.139
1999-12-28,1.144
1999-12-27,1.144
1999-12-23,1.143
1999-12-22,1.161
1999-12-21,1.163
1999-12-20,1.176
1999-12-17,1.173
1999-12-16,1.175
1999-12-15,1.179
1999-12-14,1.188
1999-12-13,1.178
1999-12-10,1.176
1999-12-09,1.184
1999-12-08,1.187
1999-12-07,1.183
1999-12-06,1.171
1999-12-03,1.163
1999-12-02,1.183
1999-12-01,1.193
1999-11-30,1.2
1999-11-29,1.183
1999-11-26,1.176
1999-11-24,1.176
1999-11-23,1.186
1999-11-22,1.172
1999-11-19,1.172
1999-11-18,1.169
1999-11-17,1.181
1999-11-16,1.173
1999-11-15,1.195
1999-11-12,1.193
1999-11-11,1.206
1999-11-10,1.213
1999-11-09,1.22
1999-11-08,1.21
1999-11-05,1.216
1999-11-04,1.223
1999-11-03,1.23
1999-11-02,1.236
1999-11-01,1.23
1999-10-29,1.221
1999-10-28,1.24
1999-10-27,1.283
1999-10-26,1.298
1999-10-25,1.286
1999-10-22,1.278
1999-10-21,1.296
1999-10-20,1.29
1999-10-19,1.319
1999-10-18,1.327
1999-10-15,1.334
1999-10-14,1.297
1999-10-13,1.294
1999-10-12,1.267
1999-10-11,1.246
1999-10-08,1.245
1999-10-07,1.263
1999-10-06,1.255
1999-10-05,1.279
1999-10-04,1.275
1999-10-01,1.297
1999-09-30,1.297
1999-09-29,1.307
1999-09-28,1.293
1999-09-27,1.292
1999-09-24,1.298
1999-09-23,1.295
1999-09-22,1.265
1999-09-21,1.268
1999-09-20,1.241
1999-09-17,1.242
1999-09-16,1.258
1999-09-15,1.258
1999-09-14,1.241
1999-09-13,1.234
1999-09-10,1.227
1999-09-09,1.23
1999-09-08,1.233
1999-09-07,1.228
1999-09-03,1.222
1999-09-02,1.257
1999-09-01,1.246
1999-08-31,1.256
1999-08-30,1.247
1999-08-27,1.225
1999-08-26,1.212
1999-08-25,1.195
1999-08-24,1.211
1999-08-23,1.214
1999-08-20,1.235
1999-08-19,1.247
1999-08-18,1.239
1999-08-17,1.228
1999-08-16,1.241
1999-08-13,1.244
1999-08-12,1.272
1999-08-11,1.268
1999-08-10,1.288
1999-08-09,1.272
1999-08-06,1.27
1999-08-05,1.257
1999-08-04,1.265
1999-08-03,1.249
1999-08-02,1.243
1999-07-30,1.238
1999-07-29,1.227
1999-07-28,1.205
1999-07-27,1.207
1999-07-26,1.221
1999-07-23,1.212
1999-07-22,1.209
1999-07-21,1.193
1999-07-20,1.195
1999-07-19,1.169
1999-07-16,1.159
1999-07-15,1.167
1999-07-14,1.177
1999-07-13,1.18
1999-07-12,1.176
1999-07-09,1.172
1999-07-08,1.18
1999-07-07,1.178
1999-07-06,1.185
1999-07-02,1.182
1999-07-01,1.191
1999-06-30,1.198
1999-06-29,1.217
1999-06-28,1.236
1999-06-25,1.251
1999-06-24,1.25
1999-06-23,1.234
1999-06-22,1.231
1999-06-21,1.219
1999-06-18,1.225
1999-06-17,1.228
1999-06-16,1.236
1999-06-15,1.264
1999-06-14,1.271
1999-06-11,1.272
1999-06-10,1.263
1999-06-09,1.247
1999-06-08,1.249
1999-06-07,1.233
1999-06-04,1.239
1999-06-03,1.266
1999-06-02,1.27
1999-06-01,1.271
1999-05-28,1.264
1999-05-27,1.284
1999-05-26,1.261
1999-05-25,1.281
1999-05-24,1.259
1999-05-21,1.237
1999-05-20,1.229
1999-05-19,1.224
1999-05-18,1.234
1999-05-17,1.228
1999-05-14,1.23
1999-05-13,1.203
1999-05-12,1.206
1999-05-11,1.213
1999-05-10,1.227
1999-05-07,1.223
1999-05-06,1.235
1999-05-05,1.221
1999-05-04,1.235
1999-05-03,1.214
1999-04-30,1.232
1999-04-29,1.225
1999-04-28,1.218
1999-04-27,1.207
1999-04-26,1.21
1999-04-23,1.212
1999-04-22,1.211
1999-04-21,1.231
1999-04-20,1.259
1999-04-19,1.276
1999-04-16,1.247
1999-04-15,1.244
1999-04-14,1.238
1999-04-13,1.219
1999-04-12,1.211
1999-04-09,1.22
1999-04-08,1.224
1999-04-07,1.24
1999-04-06,1.248
1999-04-05,1.245
1999-04-01,1.272
1999-03-31,1.279
1999-03-30,1.259
1999-03-29,1.249
1999-03-26,1.276
1999-03-25,1.269
1999-03-24,1.29
1999-03-23,1.297
1999-03-22,1.262
1999-03-19,1.26
1999-03-18,1.243
1999-03-17,1.261
1999-03-16,1.253
1999-03-15,1.252
1999-03-12,1.264
1999-03-11,1.261
1999-03-10,1.272
1999-03-09,1.279
1999-03-08,1.276
1999-03-05,1.283
1999-03-04,1.313
1999-03-03,1.333
1999-03-02,1.336
1999-03-01,1.324
1999-02-26,1.315
1999-02-25,1.308
1999-02-24,1.299
1999-02-23,1.281
1999-02-22,1.28
1999-02-19,1.314
1999-02-18,1.316
1999-02-17,1.33
1999-02-16,1.311
1999-02-12,1.323
1999-02-11,1.298
1999-02-10,1.331
1999-02-09,1.339
1999-02-08,1.309
1999-02-05,1.314
1999-02-04,1.304
1999-02-03,1.28
1999-02-02,1.29
1999-02-01,1.279
1999-01-29,1.266
1999-01-28,1.28
1999-01-27,1.303
1999-01-26,1.294
1999-01-25,1.313
1999-01-22,1.322
1999-01-21,1.312
1999-01-20,1.289
1999-01-19,1.294
1999-01-15,1.303
1999-01-14,1.336
1999-01-13,1.312
1999-01-12,1.307
1999-01-11,1.282
1999-01-08,1.27
1999-01-07,1.276
1999-01-06,1.273
1999-01-05,1.301
1999-01-04,1.319
1998-12-31,1.318
1998-12-30,1.313
1998-12-29,1.303
1998-12-28,1.32
1998-12-24,1.319
1998-12-23,1.317
1998-12-22,1.344
1998-12-21,1.345
1998-12-18,1.362
1998-12-17,1.371
1998-12-16,1.392
1998-12-15,1.391
1998-12-14,1.418
1998-12-11,1.387
1998-12-10,1.389
1998-12-09,1.367
1998-12-08,1.37
1998-12-07,1.362
1998-12-04,1.375
1998-12-03,1.407
1998-12-02,1.381
1998-12-01,1.377
1998-11-30,1.39
1998-11-27,1.356
1998-11-25,1.362
1998-11-24,1.367
1998-11-23,1.361
1998-11-20,1.39
1998-11-19,1.403
1998-11-18,1.413
1998-11-17,1.419
1998-11-16,1.424
1998-11-13,1.436
1998-11-12,1.447
1998-11-11,1.443
1998-11-10,1.433
1998-11-09,1.431
1998-11-06,1.417
1998-11-05,1.426
1998-11-04,1.445
1998-11-03,1.456
1998-11-02,1.455
1998-10-30,1.469
1998-10-29,1.486
1998-10-28,1.511
1998-10-27,1.515
1998-10-26,1.505
1998-10-23,1.507
1998-10-22,1.497
1998-10-21,1.509
1998-10-20,1.517
1998-10-19,1.519
1998-10-16,1.528
1998-10-15,1.541
1998-10-14,1.605
1998-10-13,1.622
1998-10-12,1.618
1998-10-09,1.64
1998-10-08,1.682
1998-10-07,1.663
1998-10-06,1.639
1998-10-05,1.633
1998-10-02,1.61
1998-10-01,1.636
1998-09-30,1.587
1998-09-29,1.533
1998-09-28,1.533
1998-09-25,1.539
1998-09-24,1.542
1998-09-23,1.508
1998-09-22,1.562
1998-09-21,1.57
1998-09-18,1.576
1998-09-17,1.578
1998-09-16,1.538
1998-09-15,1.55
1998-09-14,1.562
1998-09-11,1.594
1998-09-10,1.64
1998-09-09,1.598
1998-09-08,1.571
1998-09-04,1.651
1998-09-03,1.637
1998-09-02,1.623
1998-09-01,1.617
1998-08-31,1.68
1998-08-28,1.56
1998-08-27,1.537
1998-08-26,1.478
1998-08-25,1.466
1998-08-24,1.472
1998-08-21,1.482
1998-08-20,1.468
1998-08-19,1.459
1998-08-18,1.455
1998-08-17,1.478
1998-08-14,1.507
1998-08-13,1.49
1998-08-12,1.478
1998-08-11,1.499
1998-08-10,1.479
1998-08-07,1.47
1998-08-06,1.47
1998-08-05,1.481
1998-08-04,1.494
1998-08-03,1.44
1998-07-31,1.43
1998-07-30,1.396
1998-07-29,1.418
1998-07-28,1.411
1998-07-27,1.39
1998-07-24,1.398
1998-07-23,1.399
1998-07-22,1.37
1998-07-21,1.369
1998-07-20,1.347
1998-07-17,1.344
1998-07-16,1.347
1998-07-15,1.358
1998-07-14,1.354
1998-07-13,1.369
1998-07-10,1.37
1998-07-09,1.377
1998-07-08,1.367
1998-07-07,1.381
1998-07-06,1.378
1998-07-02,1.391
1998-07-01,1.389
1998-06-30,1.407
1998-06-29,1.392
1998-06-26,1.399
1998-06-25,1.404
1998-06-24,1.399
1998-06-23,1.416
1998-06-22,1.437
1998-06-19,1.44
1998-06-18,1.433
1998-06-17,1.432
1998-06-16,1.457
1998-06-15,1.472
1998-06-12,1.442
1998-06-11,1.448
1998-06-10,1.425
1998-06-09,1.417
1998-06-08,1.421
1998-06-05,1.423
1998-06-04,1.448
1998-06-03,1.464
1998-06-02,1.45
1998-06-01,1.453
1998-05-29,1.444
1998-05-28,1.435
1998-05-27,1.442
1998-05-26,1.44
1998-05-22,1.418
1998-05-21,1.413
1998-05-20,1.407
1998-05-19,1.42
1998-05-18,1.424
1998-05-15,1.421
1998-05-14,1.41
1998-05-13,1.408
1998-05-12,1.412
1998-05-11,1.423
1998-05-08,1.421
1998-05-07,1.438
1998-05-06,1.425
1998-05-05,1.412
1998-05-04,1.404
1998-05-01,1.405
1998-04-30,1.417
1998-04-29,1.429
1998-04-28,1.441
1998-04-27,1.439
1998-04-24,1.412
1998-04-23,1.397
1998-04-22,1.383
1998-04-21,1.388
1998-04-20,1.392
1998-04-17,1.393
1998-04-16,1.411
1998-04-15,1.397
1998-04-14,1.402
1998-04-13,1.409
1998-04-09,1.408
1998-04-08,1.42
1998-04-07,1.41
1998-04-06,1.395
1998-04-03,1.393
1998-04-02,1.396
1998-04-01,1.411
1998-03-31,1.42
1998-03-30,1.427
1998-03-27,1.424
1998-03-26,1.417
1998-03-25,1.416
1998-03-24,1.411
1998-03-23,1.424
1998-03-20,1.419
1998-03-19,1.432
1998-03-18,1.437
1998-03-17,1.444
1998-03-16,1.445
1998-03-13,1.46
1998-03-12,1.458
1998-03-11,1.46
1998-03-10,1.466
1998-03-09,1.482
1998-03-06,1.478
1998-03-05,1.507
1998-03-04,1.49
1998-03-03,1.483
1998-03-02,1.489
1998-02-27,1.482
1998-02-26,1.483
1998-02-25,1.491
1998-02-24,1.509
1998-02-23,1.498
1998-02-20,1.504
1998-02-19,1.512
1998-02-18,1.507
1998-02-17,1.52
1998-02-13,1.524
1998-02-12,1.518
1998-02-11,1.524
1998-02-10,1.526
1998-02-09,1.538
1998-02-06,1.536
1998-02-05,1.55
1998-02-04,1.544
1998-02-03,1.546
1998-02-02,1.553
1998-01-30,1.581
1998-01-29,1.573
1998-01-28,1.586
1998-01-27,1.6
1998-01-26,1.62
1998-01-23,1.619
1998-01-22,1.609
1998-01-21,1.597
1998-01-20,1.584
1998-01-16,1.612
1998-01-15,1.63
1998-01-14,1.618
1998-01-13,1.628
1998-01-12,1.65
1998-01-09,1.671
1998-01-08,1.621
1998-01-07,1.608
1998-01-06,1.604
1998-01-05,1.586
1998-01-02,1.59
1997-12-31,1.597
1997-12-30,1.59
1997-12-29,1.62
1997-12-26,1.649
1997-12-24,1.655
1997-12-23,1.644
1997-12-22,1.619
1997-12-19,1.631
1997-12-18,1.616
1997-12-17,1.599
1997-12-16,1.595
1997-12-15,1.603
1997-12-12,1.619
1997-12-11,1.617
1997-12-10,1.592
1997-12-09,1.582
1997-12-08,1.572
1997-12-05,1.569
1997-12-04,1.587
1997-12-03,1.581
1997-12-02,1.589
1997-12-01,1.584
1997-11-28,1.611
1997-11-26,1.617
1997-11-25,1.619
1997-11-24,1.626
1997-11-21,1.598
1997-11-20,1.605
1997-11-19,1.629
1997-11-18,1.64
1997-11-17,1.627
1997-11-14,1.658
1997-11-13,1.679
1997-11-12,1.699
1997-11-11,1.666
1997-11-10,1.671
1997-11-07,1.659
1997-11-06,1.641
1997-11-05,1.632
1997-11-04,1.636
1997-11-03,1.639
1997-10-31,1.683
1997-10-30,1.696
1997-10-29,1.668
1997-10-28,1.663
1997-10-27,1.748
1997-10-24,1.628
1997-10-23,1.613
1997-10-22,1.583
1997-10-21,1.577
1997-10-20,1.604
1997-10-17,1.624
1997-10-16,1.605
1997-10-15,1.587
1997-10-14,1.58
1997-10-13,1.584
1997-10-10,1.585
1997-10-09,1.579
1997-10-08,1.574
1997-10-07,1.559
1997-10-06,1.576
1997-10-03,1.589
1997-10-02,1.596
1997-10-01,1.605
1997-09-30,1.618
1997-09-29,1.602
1997-09-26,1.615
1997-09-25,1.628
1997-09-24,1.617
1997-09-23,1.604
1997-09-22,1.598
1997-09-19,1.607
1997-09-18,1.612
1997-09-17,1.619
1997-09-16,1.615
1997-09-15,1.66
1997-09-12,1.653
1997-09-11,1.673
1997-09-10,1.662
1997-09-09,1.636
1997-09-08,1.64
1997-09-05,1.644
1997-09-04,1.64
1997-09-03,1.646
1997-09-02,1.646
1997-08-29,1.692
1997-08-28,1.684
1997-08-27,1.666
1997-08-26,1.667
1997-08-25,1.654
1997-08-22,1.648
1997-08-21,1.645
1997-08-20,1.62
1997-08-19,1.644
1997-08-18,1.668
1997-08-15,1.69
1997-08-14,1.646
1997-08-13,1.651
1997-08-12,1.643
1997-08-11,1.624
1997-08-08,1.63
1997-08-07,1.6
1997-08-06,1.585
1997-08-05,1.598
1997-08-04,1.602
1997-08-01,1.607
1997-07-31,1.595
1997-07-30,1.592
1997-07-29,1.609
1997-07-28,1.619
1997-07-25,1.615
1997-07-24,1.612
1997-07-23,1.619
1997-07-22,1.623
1997-07-21,1.661
1997-07-18,1.656
1997-07-17,1.627
1997-07-16,1.619
1997-07-15,1.638
1997-07-14,1.651
1997-07-11,1.654
1997-07-10,1.659
1997-07-09,1.67
1997-07-08,1.65
1997-07-07,1.662
1997-07-03,1.653
1997-07-02,1.677
1997-07-01,1.701
1997-06-30,1.713
1997-06-27,1.705
1997-06-26,1.712
1997-06-25,1.702
1997-06-24,1.688
1997-06-23,1.722
1997-06-20,1.684
1997-06-19,1.685
1997-06-18,1.702
1997-06-17,1.692
1997-06-16,1.693
1997-06-13,1.694
1997-06-12,1.713
1997-06-11,1.74
1997-06-10,1.749
1997-06-09,1.753
1997-06-06,1.763
1997-06-05,1.794
1997-06-04,1.801
1997-06-03,1.79
1997-06-02,1.788
1997-05-30,1.779
1997-05-29,1.788
1997-05-28,1.781
1997-05-27,1.776
1997-05-23,1.782
1997-05-22,1.806
1997-05-21,1.798
1997-05-20,1.793
1997-05-19,1.811
1997-05-16,1.819
1997-05-15,1.792
1997-05-14,1.805
1997-05-13,1.811
1997-05-12,1.801
1997-05-09,1.83
1997-05-08,1.84
1997-05-07,1.85
1997-05-06,1.823
1997-05-05,1.818
1997-05-02,1.856
1997-05-01,1.89
1997-04-30,1.883
1997-04-29,1.897
1997-04-28,1.948
1997-04-25,1.968
1997-04-24,1.953
1997-04-23,1.947
1997-04-22,1.944
1997-04-21,1.981
1997-04-18,1.965
1997-04-17,1.977
1997-04-16,1.972
1997-04-15,1.995
1997-04-14,2.025
1997-04-11,2.042
1997-04-10,1.986
1997-04-09,1.98
1997-04-08,1.966
1997-04-07,1.976
1997-04-04,1.987
1997-04-03,2.007
1997-04-02,2.008
1997-04-01,1.983
1997-03-31,1.989
1997-03-27,1.94
1997-03-26,1.899
1997-03-25,1.902
1997-03-24,1.898
1997-03-21,1.914
1997-03-20,1.918
